File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri 
repo_1\pdf_viewer\sqlite3.c,40765,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    int len = strlen((char *)pFile->lockingContext) - strlen(DOTLOCK_SUFFIX);,2f0a18028e46e266680c0bb32fcad5ff77ac7eed10a1b730331bf4a21bd50546,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,40765,55,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    int len = strlen((char *)pFile->lockingContext) - strlen(DOTLOCK_SUFFIX);,2f0a18028e46e266680c0bb32fcad5ff77ac7eed10a1b730331bf4a21bd50546,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,40769,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    assert( strlen((char*)pFile->lockingContext)<=MAXPATHLEN );,e5563101cad168037e4d659c3961d30b619a16c596bd7c0460a2582a2baebf0d,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,56206,12,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      z += strlen(z)+1;,2b5befd07648948d743a2e0256e1dfad581a2371ce3932739918f6ca633a0c03,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,56207,12,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      z += strlen(z)+1;,2b5befd07648948d743a2e0256e1dfad581a2371ce3932739918f6ca633a0c03,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,76520,33,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      nByte = 0x7fffffff & (int)strlen(z);,dc04c85dc52f8c703413cdf9a34021a2e0970f223ea8f5bcb1502c4bbce45ed5,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,126681,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  assert( strlen(zBuf) < sizeof(zBuf)-1 );,605658844010e5693ffa5a1469f3e2676e6de4d271f0ed9d7066f203c33b52df,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,140465,27,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  assert( zAff==0 || (int)strlen(zAff)>=nEq );,c9440e8497042b18beabea983cc7357de4556abd607cde5c50e90ea058854eb9,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,165756,19,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nRet = 2 + (int)strlen(zInput)*2 + 1;,b8b603c8a2ca3e733b2c23042c9ded99af0b5c74f1bd32f549eed96b10f01608,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166027,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      nStr += strlen(zCol) + 1;,bcef5661aef75594d562d249c098d7b14eb1077528cee0befde9df3df26be18e,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166038,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,        int n = (int)strlen(zCol)+1;,0b30a27fc317f6424d9be22e6efd198e3ce074da7ffcdfb57190a97f6a9f8284,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166104,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  assert( strlen(argv[0])==4 );,6d0d10d0b98965c81c564be95ff3e2cea20a32dbb3d345facedcf97c1166de30,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166109,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nDb = (int)strlen(argv[1]) + 1;,560e3314f4e2927d32c5505a7574a08446e862d014ab84de852211fa2f85c630,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166110,16,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nName = (int)strlen(argv[2]) + 1;,ddffb41268c0c84457deb998115111bfa20270e61fc8dcb3542c46057a3fe3c0,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166144,9,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,     && strlen(z)>8,1d6015df53273bded05dbf3f45f8fa37754aa7ea53aa1776464bb7c485d06485,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166179,17,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"            if( strlen(zVal)!=4 || sqlite3_strnicmp(zVal, ""fts3"", 4) ){",bcb1bef77a2654dea498c00aeed0099a4ce4a42f148d72880328d22afb8be6b2,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166205,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"            if( (strlen(zVal)!=3 || sqlite3_strnicmp(zVal, ""asc"", 3)) ",57aa460396ca38eea0f62aba7011b98ec3fc5b4a023bbccacc05f32e204444d7,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166206,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"             && (strlen(zVal)!=4 || sqlite3_strnicmp(zVal, ""desc"", 4)) ",15a8eded7bf4412f678908ec06a29750fd574da9670b95fed7ceed4da8ac6bbb,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166244,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      nString += (int)(strlen(z) + 1);,eb26710533fe09afca8c2079d74c302e908a4ab89446405b439ebf9de5789164,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166369,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    int n = (int)strlen(p->azColumn[iCol]);,bbc2be13feb62845d620ad106afdd87d4d14462121246a743b71ccc22c4fafb0,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,166372,27,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      if( zNot && n==(int)strlen(zNot),8653323b517a973ac45587f324f412d66d5a647f3332f4a2fcdf105accf60a5a,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,171059,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nDb = (int)strlen(zDb);,67e82d4d4c673338b0fcade79d1dfa4ba7a5a0bdad9139020496152ca18c831c,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,171063,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      nDb = (int)strlen(zDb);,67e82d4d4c673338b0fcade79d1dfa4ba7a5a0bdad9139020496152ca18c831c,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,171071,16,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nFts3 = (int)strlen(zFts3);,18393aff60c858f2cd642f9487e36bae0d32a2fbbb3a204b6f0948f22cec1feb,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,171396,33,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      pCsr->filter.nTerm = (int)strlen(pCsr->filter.zTerm);,7ce837573c3e1a14fd60c497508a87970a2b66fc5c92240a720cee818c455421,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,171403,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    pCsr->nStop = (int)strlen(pCsr->zStop);,cf9e37302647b6c62d2c785eebf41bca56a47251d031de7e5828d59b83ca7a94,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,172055,21,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    int nStr = (int)strlen(zStr);,93215bdd4436fff3e28e75061c1a9fac1b81fb56c8b54552fbb1e95ed5805b21,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,172515,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    n = (int)strlen(z);,57f80af6f892ab67f231aa655a79974698db845d6ceae45dac55399550d53139,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,172924,30,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  if( nKey<=0 ) nKey = (int) strlen(z);,3e55ac7f2fe605232d6d40ef8143c316aef72b136522ecd9a1a8ea4af2b1350a,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,173315,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    c->nInput = (int)strlen(zInput);,818fb1b0e6cf6396296c52fd6eb27ff66e534a56632696c71c8092ca08ef71e1,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,173777,21,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  *pnOut = i = (int)strlen(z);,22951b63228ae3a323335821f17af17ff245440b86ae611aa64ad9b8d277c2ef,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,174055,17,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  zEnd = &zCopy[strlen(zCopy)];,433336a72744de84b009f4e186302a6f910d843183a59e30d39b4f05855ba5e1,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,174065,68,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"  m = (sqlite3_tokenizer_module *)sqlite3Fts3HashFind(pHash,z,(int)strlen(z)+1);",d29b427e27d7cd3980443d12d401401aae8b7673bf66a355b90f8f1fdd576752,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,174475,21,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"    int i, n = (int)strlen(argv[1]);",4d63b00730c000df3a7aa927a5a86c4337630e6c7ccc0938a3bd4e0c7f213286,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,174527,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    c->nBytes = (int)strlen(pInput);,d24176e9db4adf0f15cbd0c2aec441ffd502522cfb5e488f5d9caedc2fbee683,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,174719,20,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  int nName = (int)strlen(zName);,5366bdb36b898d9ad29fad749cc87d21e16ee90188d5ae213a36a4846065f106,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,174757,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      nByte += (int)(strlen(argv[i]) + 1);,59f3133fe18a85ba316d1aa14f546f85ce68b123e94924c7322be60cc2483cda,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,174766,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,        int n = (int)strlen(argv[i]);,6206b2572187dbcc8b161155caf8b43138a9837560051bc1dd306e0a59bb2652,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,181006,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  sqlite3_int64 nStr = strlen(zMatchinfo);,3ded7cdb3ab9a1a6ed006eeef18170001e8009ce7289d9793efb54cfc8314b31,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,181476,20,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    nAppend = (int)strlen(zAppend);,26faf3dad6c27ce5cccc93cca871d1e6b360d889d284f6458e1a16a19a7735e7,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,182856,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    int n = (int)strlen(z);,ebc53a3aed14db5f99d2ba2fc5a39ca7919a772a12346df311c1295929821c0d,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,182911,25,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    pCsr->nInput = (int)strlen(aInput);,6f70d3b6c499327b5208a679087a3d611c0873cfcd3624ce2a6edaaf63c0e520,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,183677,20,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  p->nUsed += (int)strlen(p->zBuf+p->nUsed);,f9f66dba6bf49607e0c2f460827b6f957b160aa2eccf70d1e091e5dff1e36ac8,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,185690,44,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"          jsonAppendRaw(&x, p->zRoot, (int)strlen(p->zRoot));",4f122d1cb4ab96a9bfe72a77ab98ece7923652711a8e039150cd6ed3923662e7,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,187892,36,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,                || (idxStr && (int)strlen(idxStr)==argc*2) );,a27dd572293eb1168d3d5fc4c82b4d9a2833ae4d9eefb333d434ad4097df6748,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,189753,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nDb = (int)strlen(argv[1]);,74ef996dd1a3352f6f3c92448ac478f8fd5b7627bb26ee2544799f2171024e8f,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,189754,16,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nName = (int)strlen(argv[2]);,ef0956c32c8d251de81426a90dc8607e6370c6511c16975f98425f524fd21c65,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,191621,9,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nDb = strlen(argv[1]);,1aa460ab7e35cea854575a8275b50e0fbd00cf7477c12b501219069f5a93c448,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,191622,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nName = strlen(argv[2]);,05f7d8ff8473d99cf499ee2ab5a707f3816a4159af2c098b7a9bb6fff4e82528,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,192993,9,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    n = strlen(argv[0])+1;,67da098e25451a1c7be5eed6c62401f2a8ba24e282e27b642176e584d08531ef,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,193049,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    nInput = strlen(zInput);,0a76dc7c4db8a6ddc65e4c9577ed9c7298f1665ab1b5830fbd7a4e311d9cc547,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,194758,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"      if( strlen(zIn)>4 && memcmp(""data"", zIn, 4)==0 ){",1385ada0be3a2bcd610cb913204f96e486299e9cedbbe6b3271730cc3d46f436,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,194914,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      size_t nCopy = strlen(zStr) + 1;,4d4d251c0d5fe52e72301ff1fe3dfae68321e63a1f2494c341856b7e11a6d011,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,195702,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    if( (int)strlen(zMask)!=pIter->nTblCol ){,ccb43dd0fd4d7e71a3ea346286ce98c8d94f7df5bf9e265250a1da51cc074f0d,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,196663,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"      if( strlen(p->zRbu)>=5 && 0==memcmp(""file:"", p->zRbu, 5) ){",60950e8284096ec21eeda0bf96cda5d4ea3b18ba8f4f92fb7a3fa847f68f4df0,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,196748,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    sz = (int)strlen(z)&0xffffff;,0406c59361ee547e101a299d5492ec2561bd836e93fc3eb8d92006b93e536748,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,197757,30,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  size_t nTarget = zTarget ? strlen(zTarget) : 0;,9ebed1557254ef1acb0d134e56fb37d2656a524feddc53824b37292bf7342ede,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,197758,17,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  size_t nRbu = strlen(zRbu);,b23c74af3a659c7906d49d43598aa65445622964499f15362da791d1b01ec91a,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,197939,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    int n = strlen(zState);,9dde590cc220d2bd3baa56cc6e2fb4fc936dfccfcb54838377fbc8bb8115c92b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,197968,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    size_t nErrmsg = strlen(p->zErrmsg);,5bcf0e36f83be821878d6dfaa17a05288bf309eacbb3f27919ba5749ea419490,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,198810,19,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,          nCopy = strlen(zBase);,6ec78bf00d819f48a76f1f156cf07441315e3e295a14a13e303e3a91bf1a79b7,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,199055,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  nName = strlen(zName);,95717e03a8f63462b8d8e3d858d8ae3c7ded36b730469f323662701c9d378409,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,202732,51,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"  sessionAppendBlob(pBuf, (u8 *)pTab->zName, (int)strlen(pTab->zName)+1, pRc);",c21e40a2eaae8515dfd13cb77c4ee8c66974887b04c2038373d154716de1afb0,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,204276,53,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"      sessionAppendBlob(&p->rebase, (u8*)zTab, (int)strlen(zTab)+1, &rc);",d8bae1446a138db6252b3fa96716d1db0f3c85186fbbb146c8999f1e4a545f60,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,204756,21,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,        nTab = (int)strlen(zTab);,7bddf281d672a29e9001b06af60a1efe2d3165988471ecdd3e39659a8ec6d863,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,205208,23,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      int nNew = (int)strlen(zNew);,424f7895fd1fe361664da55d8b0a5e558360a0776b9b086fc9f57b2a2431d841,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,205656,53,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"      sessionAppendBlob(&sOut,(u8*)pIter->zTab,(int)strlen(pIter->zTab)+1,&rc);",417400310c7db34af8e0c8e10ed3a0bbf826f45c85e61cb68a749a68c6e2051f,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,208898,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    if( n<0 ) n = (int)strlen(z);,34abde7e422dbc4efa9dd0a26ac5e99d0d4fbada052d3555ea605efb76fb0237,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,209562,19,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,  int nStr = (int)strlen(zStr);,93215bdd4436fff3e28e75061c1a9fac1b81fb56c8b54552fbb1e95ed5805b21,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
repo_1\pdf_viewer\sqlite3.c,209756,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,      nIn = (int)strlen(pIn);,4b44c7e5952cb429515b1912181f82842aac487aea01e9b7d0b8eff5e0038648,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
